corner_id,freekick_id,defender_id,attacker_id,marking_type
3661.0,,236113.0,216354.0,man-marking
,3661.0,236113.0,211856.0,man-marking
,3661.0,230329.0,236703.0,man-marking
,3661.0,230280.0,242187.0,man-marking
,3661.0,230347.0,235424.0,man-marking
,3661.0,230349.0,216354.0,man-marking
,3661.0,236142.0,227503.0,man-marking
,3661.0,230197.0,265577.0,man-marking
3701.0,,244415.0,229891.0,man-marking
3701.0,,158167.0,211999.0,man-marking
3701.0,,245233.0,242958.0,man-marking
,3701.0,199440.0,223790.0,man-marking
,3701.0,158167.0,211818.0,man-marking
,3701.0,244415.0,247026.0,man-marking
,3701.0,245233.0,211879.0,man-marking
,3701.0,188856.0,217648.0,man-marking
,3701.0,244435.0,244706.0,man-marking
,3701.0,203615.0,198554.0,man-marking
3711.0,,252802.0,233409.0,man-marking
3711.0,,203884.0,225908.0,man-marking
3711.0,,239580.0,233472.0,man-marking
3711.0,,173306.0,221860.0,man-marking
3711.0,,271480.0,197083.0,man-marking
3712.0,,252802.0,216282.0,man-marking
3712.0,,203884.0,225908.0,man-marking
3712.0,,193352.0,207894.0,man-marking
3712.0,,224656.0,270013.0,man-marking
3712.0,,236699.0,231227.0,man-marking
3712.0,,271480.0,197083.0,man-marking
3713.0,,211147.0,211862.0,man-marking
3713.0,,255687.0,197083.0,man-marking
3713.0,,216145.0,221860.0,man-marking
3713.0,,226356.0,234889.0,man-marking
3713.0,,224656.0,251223.0,man-marking
3713.0,,228349.0,211899.0,man-marking
,3711.0,225908.0,211147.0,man-marking
,3711.0,202201.0,253473.0,man-marking
,3711.0,232144.0,199652.0,man-marking
,3711.0,251182.0,224656.0,man-marking
,3711.0,207894.0,242420.0,man-marking
,3711.0,189606.0,208596.0,man-marking
,3711.0,221860.0,,zonal
3731.0,,233301.0,224081.0,man-marking
3731.0,,263028.0,233419.0,man-marking
3731.0,,252018.0,247349.0,man-marking
3731.0,,243661.0,261374.0,man-marking
3731.0,,251464.0,251314.0,man-marking
3731.0,,257876.0,228815.0,man-marking
3731.0,,234795.0,262096.0,man-marking
3732.0,,257345.0,236532.0,man-marking
3732.0,,231838.0,232104.0,man-marking
3732.0,,221323.0,193910.0,man-marking
3732.0,,260237.0,192955.0,man-marking
3732.0,,234795.0,251314.0,man-marking
3732.0,,251464.0,254529.0,man-marking
3732.0,,232805.0,266074.0,man-marking
3733.0,,246885.0,241184.0,man-marking
3733.0,,252018.0,203570.0,man-marking
3733.0,,232805.0,232999.0,man-marking
3733.0,,169324.0,193910.0,man-marking
3733.0,,173474.0,266074.0,man-marking
3733.0,,234795.0,198329.0,man-marking
3733.0,,257876.0,246053.0,man-marking
3733.0,,251464.0,,zonal
3733.0,,261004.0,,zonal
3734.0,,252018.0,224081.0,man-marking
3734.0,,254840.0,241184.0,man-marking
3734.0,,232805.0,251314.0,man-marking
3734.0,,173474.0,203570.0,man-marking
3734.0,,234795.0,232080.0,man-marking
3734.0,,251464.0,232104.0,man-marking
3734.0,,261004.0,206534.0,man-marking
3735.0,,242238.0,254529.0,man-marking
3735.0,,263028.0,224081.0,man-marking
3735.0,,221323.0,246154.0,man-marking
3735.0,,232805.0,203570.0,man-marking
3735.0,,257308.0,247349.0,man-marking
3735.0,,257271.0,193910.0,man-marking
,3731.0,251464.0,239360.0,man-marking
,3731.0,243661.0,251954.0,man-marking
,3731.0,242238.0,193910.0,man-marking
,3731.0,257345.0,192955.0,man-marking
,3731.0,257308.0,246154.0,man-marking
,3731.0,246885.0,232999.0,man-marking
,3732.0,254840.0,236532.0,man-marking
,3732.0,221323.0,241184.0,man-marking
,3732.0,242238.0,251954.0,man-marking
,3732.0,232805.0,247349.0,man-marking
,3732.0,234795.0,198329.0,man-marking
,3732.0,257876.0,232080.0,man-marking
,3733.0,246885.0,224081.0,man-marking
,3733.0,252018.0,228815.0,man-marking
,3733.0,254840.0,198329.0,man-marking
,3733.0,260237.0,233419.0,man-marking
,3733.0,244438.0,206534.0,man-marking
,3733.0,257876.0,241184.0,man-marking
,3733.0,234795.0,,zonal
,3733.0,251464.0,,zonal
,3733.0,232805.0,,zonal
,3734.0,243661.0,232999.0,man-marking
,3734.0,242238.0,239360.0,man-marking
,3734.0,252018.0,241184.0,man-marking
,3734.0,234795.0,192955.0,man-marking
,3734.0,173474.0,261374.0,man-marking
3741.0,,268260.0,263804.0,man-marking
3741.0,,216158.0,246728.0,man-marking
3741.0,,253474.0,247377.0,man-marking
3741.0,,212212.0,271041.0,man-marking
3741.0,,236295.0,234701.0,man-marking
3742.0,,263804.0,216158.0,man-marking
3742.0,,229528.0,177404.0,man-marking
3742.0,,248698.0,236295.0,man-marking
3742.0,,215703.0,253474.0,man-marking
3742.0,,271041.0,244257.0,man-marking
3742.0,,247377.0,257191.0,man-marking
3742.0,,234701.0,245253.0,man-marking
,3741.0,248698.0,236295.0,man-marking
,3741.0,271547.0,177404.0,man-marking
,3741.0,229528.0,212212.0,man-marking
,3741.0,247377.0,221671.0,man-marking
,3741.0,271041.0,244087.0,man-marking
,3742.0,263804.0,253474.0,man-marking
,3742.0,271549.0,236636.0,man-marking
,3742.0,215703.0,257075.0,man-marking
,3742.0,259036.0,236624.0,man-marking
,3742.0,247377.0,221671.0,man-marking
,3742.0,271041.0,236295.0,man-marking
,3743.0,248698.0,216158.0,man-marking
,3743.0,206414.0,236295.0,man-marking
,3743.0,229528.0,177404.0,man-marking
,3743.0,247377.0,205402.0,man-marking
,3743.0,271041.0,264245.0,man-marking
,3743.0,234701.0,244257.0,man-marking
,3744.0,263804.0,216158.0,man-marking
,3744.0,229528.0,177404.0,man-marking
,3744.0,271547.0,233812.0,man-marking
,3744.0,201119.0,257191.0,man-marking
,3744.0,247377.0,257075.0,man-marking
,3744.0,271041.0,243619.0,man-marking
,3744.0,234701.0,215247.0,man-marking
3761.0,,263443.0,223329.0,man-marking
3761.0,,264389.0,222475.0,man-marking
3761.0,,244811.0,173221.0,man-marking
3761.0,,221768.0,260056.0,man-marking
3761.0,,257228.0,193881.0,man-marking
3761.0,,246750.0,189053.0,man-marking
3761.0,,252279.0,,zonal
3762.0,,236681.0,223329.0,man-marking
3762.0,,262792.0,205531.0,man-marking
3762.0,,236485.0,245396.0,man-marking
3762.0,,244811.0,198683.0,man-marking
3762.0,,257228.0,,zonal
3762.0,,246750.0,,zonal
3762.0,,221768.0,,zonal
3762.0,,252279.0,,zonal
3763.0,,219852.0,228058.0,man-marking
3763.0,,226536.0,221768.0,man-marking
3763.0,,268679.0,264389.0,man-marking
3763.0,,173221.0,263443.0,man-marking
3763.0,,191053.0,262792.0,man-marking
3763.0,,222475.0,246750.0,man-marking
,3761.0,199763.0,246750.0,man-marking
,3761.0,191648.0,199470.0,man-marking
,3761.0,201377.0,262792.0,man-marking
,3761.0,240100.0,252229.0,man-marking
,3761.0,223329.0,239501.0,man-marking
,3761.0,233943.0,260600.0,man-marking
,3761.0,222475.0,232900.0,man-marking
,3762.0,223329.0,236681.0,man-marking
,3762.0,226536.0,264389.0,man-marking
,3762.0,219852.0,262792.0,man-marking
,3762.0,240100.0,257228.0,man-marking
,3762.0,260056.0,252279.0,man-marking
,3762.0,229857.0,263446.0,man-marking
,3762.0,173221.0,239501.0,man-marking
,3763.0,236681.0,244393.0,man-marking
,3763.0,262792.0,191053.0,man-marking
,3763.0,236485.0,272511.0,man-marking
,3763.0,264389.0,193881.0,man-marking
,3763.0,263446.0,198683.0,man-marking
,3763.0,221768.0,,zonal
,3763.0,260600.0,,zonal
,3763.0,262793.0,,zonal
,3764.0,199763.0,223427.0,man-marking
,3764.0,226536.0,228058.0,man-marking
,3764.0,242392.0,257228.0,man-marking
,3764.0,240100.0,261004.0,man-marking
,3764.0,260056.0,236681.0,man-marking
,3764.0,173221.0,252279.0,man-marking
,3764.0,181318.0,224925.0,man-marking
,3764.0,244393.0,232900.0,man-marking
,3765.0,263447.0,223329.0,man-marking
,3765.0,221768.0,233943.0,man-marking
,3765.0,152107.0,222475.0,man-marking
,3765.0,257228.0,173221.0,man-marking
,3765.0,252279.0,219536.0,man-marking
,3765.0,263446.0,193881.0,man-marking
,3765.0,246750.0,,zonal
3771.0,,170320.0,248674.0,man-marking
3771.0,,193532.0,246186.0,man-marking
3771.0,,245900.0,,zonal
3771.0,,248808.0,,zonal
3771.0,,173160.0,,zonal
,3771.0,210320.0,220509.0,man-marking
,3771.0,235290.0,246431.0,man-marking
,3771.0,231207.0,235866.0,man-marking
,3771.0,208459.0,223113.0,man-marking
,3771.0,235149.0,,zonal
,3771.0,170320.0,,zonal
,3771.0,244270.0,,zonal
,3771.0,210381.0,,zonal
3781.0,,251325.0,258966.0,man-marking
3781.0,,245347.0,225309.0,man-marking
3781.0,,237548.0,259331.0,man-marking
3781.0,,237024.0,238004.0,man-marking
3781.0,,260710.0,185144.0,man-marking
3782.0,,231108.0,258625.0,man-marking
3782.0,,224378.0,226686.0,man-marking
3782.0,,238516.0,256658.0,man-marking
3782.0,,244840.0,239267.0,man-marking
3782.0,,242633.0,257190.0,man-marking
3782.0,,173208.0,,zonal
3783.0,,231108.0,260710.0,man-marking
3783.0,,215466.0,206463.0,man-marking
3783.0,,245566.0,240319.0,man-marking
3783.0,,173208.0,234891.0,man-marking
3783.0,,242633.0,209504.0,man-marking
3783.0,,201144.0,252448.0,man-marking
3783.0,,169115.0,205995.0,man-marking
3784.0,,231108.0,242850.0,man-marking
3784.0,,245566.0,222553.0,man-marking
3784.0,,215466.0,234891.0,man-marking
3784.0,,244840.0,251325.0,man-marking
3784.0,,230912.0,206463.0,man-marking
3784.0,,257711.0,226686.0,man-marking
,3781.0,223751.0,173208.0,man-marking
,3781.0,237024.0,230912.0,man-marking
,3781.0,222553.0,220912.0,man-marking
,3781.0,260710.0,225475.0,man-marking
,3782.0,271763.0,230912.0,man-marking
,3782.0,237024.0,244840.0,man-marking
,3782.0,268426.0,225475.0,man-marking
,3782.0,205995.0,237382.0,man-marking
,3782.0,222553.0,189712.0,man-marking
,3782.0,251325.0,238004.0,man-marking
,3782.0,226686.0,247388.0,man-marking
3801.0,,259159.0,252897.0,man-marking
3801.0,,266882.0,209499.0,man-marking
3801.0,,266880.0,232223.0,man-marking
3801.0,,259569.0,265459.0,man-marking
3801.0,,189251.0,252134.0,man-marking
3801.0,,235424.0,266646.0,man-marking
3801.0,,203605.0,253292.0,man-marking
3801.0,,215449.0,,zonal
,3801.0,203605.0,209499.0,man-marking
,3801.0,182888.0,256725.0,man-marking
,3801.0,266880.0,241084.0,man-marking
,3801.0,215449.0,209331.0,man-marking
,3801.0,189251.0,266646.0,man-marking
,3801.0,228595.0,232223.0,man-marking
,3801.0,235526.0,,zonal
3811.0,,263131.0,223329.0,man-marking
3811.0,,169345.0,191053.0,man-marking
3811.0,,256942.0,237499.0,man-marking
3811.0,,264821.0,245396.0,man-marking
3811.0,,186881.0,237391.0,man-marking
3811.0,,258505.0,,zonal
3812.0,,173221.0,203315.0,man-marking
3812.0,,242392.0,169345.0,man-marking
3812.0,,193091.0,258505.0,man-marking
3812.0,,226536.0,186881.0,man-marking
3812.0,,181318.0,183644.0,man-marking
3812.0,,222475.0,242815.0,man-marking
3812.0,,191053.0,265579.0,man-marking
,3811.0,219852.0,256942.0,man-marking
,3811.0,201377.0,203315.0,man-marking
,3811.0,226536.0,258505.0,man-marking
,3811.0,240100.0,244941.0,man-marking
,3811.0,223329.0,263151.0,man-marking
,3811.0,191053.0,263379.0,man-marking
,3811.0,222475.0,263130.0,man-marking
,3812.0,219852.0,263379.0,man-marking
,3812.0,242392.0,169345.0,man-marking
,3812.0,226536.0,264821.0,man-marking
,3812.0,205934.0,244941.0,man-marking
,3812.0,181318.0,183644.0,man-marking
,3812.0,223329.0,246143.0,man-marking
,3812.0,191053.0,201038.0,man-marking
,3813.0,263379.0,233943.0,man-marking
,3813.0,270907.0,173221.0,man-marking
,3813.0,186881.0,191053.0,man-marking
,3813.0,264821.0,229857.0,man-marking
,3813.0,240481.0,237499.0,man-marking
,3813.0,270916.0,272511.0,man-marking
,3813.0,266618.0,,zonal
,3813.0,215368.0,,zonal
3841.0,,252802.0,230423.0,man-marking
3841.0,,203884.0,230464.0,man-marking
3841.0,,241854.0,234025.0,man-marking
3841.0,,243241.0,230366.0,man-marking
3841.0,,236699.0,230299.0,man-marking
3841.0,,224656.0,230341.0,man-marking
3841.0,,253473.0,,zonal
3842.0,,252802.0,230366.0,man-marking
3842.0,,216145.0,230423.0,man-marking
3842.0,,255687.0,230498.0,man-marking
3842.0,,173306.0,230461.0,man-marking
3842.0,,224656.0,230475.0,man-marking
3842.0,,225439.0,230505.0,man-marking
,3841.0,230379.0,254982.0,man-marking
,3841.0,230407.0,252802.0,man-marking
,3841.0,230214.0,199652.0,man-marking
,3841.0,230423.0,255360.0,man-marking
,3841.0,230203.0,228349.0,man-marking
,3842.0,252802.0,230366.0,man-marking
,3842.0,193352.0,230423.0,man-marking
,3842.0,255687.0,230461.0,man-marking
,3842.0,243241.0,230341.0,man-marking
,3842.0,211147.0,230299.0,man-marking
,3842.0,253473.0,230424.0,man-marking
,3842.0,225439.0,,zonal
,3842.0,228349.0,,zonal
,3843.0,228349.0,230505.0,man-marking
,3843.0,203884.0,230423.0,man-marking
,3843.0,243241.0,234025.0,man-marking
,3843.0,193352.0,230461.0,man-marking
,3843.0,173306.0,230366.0,man-marking
3871.0,,259194.0,235834.0,man-marking
3871.0,,262903.0,255561.0,man-marking
3871.0,,193679.0,213242.0,man-marking
3871.0,,241135.0,178007.0,man-marking
3871.0,,223680.0,248147.0,man-marking
3871.0,,248230.0,224933.0,man-marking
3872.0,,234986.0,238363.0,man-marking
3872.0,,204451.0,259194.0,man-marking
3872.0,,251870.0,256674.0,man-marking
3872.0,,257713.0,251320.0,man-marking
3872.0,,213242.0,254882.0,man-marking
3872.0,,195272.0,239494.0,man-marking
3873.0,,269181.0,238363.0,man-marking
3873.0,,213404.0,259194.0,man-marking
3873.0,,242392.0,248230.0,man-marking
3873.0,,213242.0,236832.0,man-marking
3873.0,,236556.0,251373.0,man-marking
3873.0,,178007.0,223680.0,man-marking
3873.0,,255561.0,211736.0,man-marking
3874.0,,234986.0,259194.0,man-marking
3874.0,,210964.0,254882.0,man-marking
3874.0,,239770.0,239099.0,man-marking
3874.0,,251870.0,252694.0,man-marking
3874.0,,195272.0,238363.0,man-marking
3874.0,,236556.0,211736.0,man-marking
3874.0,,257713.0,256674.0,man-marking
3875.0,,238363.0,195272.0,man-marking
3875.0,,157703.0,213242.0,man-marking
3875.0,,259194.0,235834.0,man-marking
3875.0,,263557.0,208144.0,man-marking
3875.0,,256674.0,212127.0,man-marking
3875.0,,239099.0,224933.0,man-marking
3875.0,,223680.0,,zonal
3875.0,,251373.0,,zonal
,3871.0,235834.0,223680.0,man-marking
,3871.0,234986.0,205086.0,man-marking
,3871.0,213404.0,239099.0,man-marking
,3871.0,255561.0,238363.0,man-marking
,3871.0,178007.0,239097.0,man-marking
,3871.0,271579.0,256674.0,man-marking
,3871.0,271577.0,,zonal
3901.0,,230297.0,230439.0,man-marking
3901.0,,230316.0,230188.0,man-marking
3901.0,,230293.0,230480.0,man-marking
3901.0,,230429.0,230259.0,man-marking
3901.0,,230232.0,230399.0,man-marking
3902.0,,230193.0,230232.0,man-marking
3902.0,,230220.0,230186.0,man-marking
3902.0,,230397.0,230429.0,man-marking
3902.0,,230188.0,230364.0,man-marking
3902.0,,230439.0,230451.0,man-marking
3902.0,,230375.0,230442.0,man-marking
,3901.0,230220.0,230232.0,man-marking
,3901.0,230397.0,230186.0,man-marking
,3901.0,230439.0,230364.0,man-marking
,3901.0,230188.0,230429.0,man-marking
,3901.0,236143.0,230380.0,man-marking
,3901.0,230417.0,230436.0,man-marking
,3902.0,230439.0,230201.0,man-marking
,3902.0,230220.0,230186.0,man-marking
,3902.0,230397.0,230429.0,man-marking
,3902.0,236143.0,230364.0,man-marking
,3902.0,230193.0,230380.0,man-marking
,3902.0,230399.0,230436.0,man-marking
,3903.0,230232.0,230188.0,man-marking
,3903.0,230293.0,236168.0,man-marking
,3903.0,230316.0,230399.0,man-marking
,3903.0,230297.0,230468.0,man-marking
,3903.0,230186.0,230303.0,man-marking
3921.0,,257896.0,193082.0,man-marking
3921.0,,247649.0,229261.0,man-marking
3921.0,,207599.0,260823.0,man-marking
3921.0,,233831.0,268802.0,man-marking
3921.0,,211575.0,212404.0,man-marking
3921.0,,247764.0,236610.0,man-marking
3921.0,,199914.0,201153.0,man-marking
3922.0,,180216.0,193082.0,man-marking
3922.0,,207599.0,238744.0,man-marking
3922.0,,219635.0,195864.0,man-marking
3922.0,,220523.0,212404.0,man-marking
3922.0,,244380.0,265695.0,man-marking
3922.0,,211575.0,246430.0,man-marking
3922.0,,221363.0,253167.0,man-marking
3923.0,,265774.0,221363.0,man-marking
3923.0,,138956.0,199914.0,man-marking
3923.0,,184344.0,240990.0,man-marking
3923.0,,268802.0,234499.0,man-marking
3923.0,,222077.0,229144.0,man-marking
3923.0,,191043.0,264039.0,man-marking
3924.0,,199304.0,183427.0,man-marking
3924.0,,211320.0,194932.0,man-marking
3924.0,,229261.0,193474.0,man-marking
3924.0,,191043.0,230005.0,man-marking
3924.0,,260823.0,242964.0,man-marking
3924.0,,222077.0,192991.0,man-marking
3924.0,,195864.0,,zonal
3924.0,,243237.0,,zonal
,3921.0,224263.0,193082.0,man-marking
,3921.0,202695.0,229261.0,man-marking
,3921.0,246950.0,238744.0,man-marking
,3921.0,235172.0,222077.0,man-marking
,3921.0,211575.0,268802.0,man-marking
,3921.0,208135.0,191043.0,man-marking
,3921.0,213655.0,271582.0,man-marking
,3922.0,221413.0,193082.0,man-marking
,3922.0,225024.0,235805.0,man-marking
,3922.0,220523.0,268802.0,man-marking
,3922.0,242972.0,260823.0,man-marking
,3923.0,180216.0,229261.0,man-marking
,3923.0,225024.0,191043.0,man-marking
,3923.0,247649.0,222077.0,man-marking
,3923.0,225793.0,212404.0,man-marking
,3923.0,221363.0,238744.0,man-marking
,3923.0,208135.0,210008.0,man-marking
3931.0,,230219.0,269856.0,man-marking
3931.0,,236108.0,190597.0,man-marking
3931.0,,230285.0,269821.0,man-marking
3931.0,,230245.0,212418.0,man-marking
3931.0,,230286.0,258054.0,man-marking
3931.0,,230346.0,244522.0,man-marking
3931.0,,230260.0,202375.0,man-marking
3931.0,,230327.0,252253.0,man-marking
3932.0,,230206.0,203542.0,man-marking
3932.0,,236108.0,256542.0,man-marking
3932.0,,230327.0,212418.0,man-marking
3932.0,,230245.0,244522.0,man-marking
3932.0,,230286.0,202375.0,man-marking
3932.0,,230346.0,262628.0,man-marking
3933.0,,203542.0,230454.0,man-marking
3933.0,,261775.0,230286.0,man-marking
3933.0,,212418.0,230426.0,man-marking
3933.0,,269821.0,230449.0,man-marking
3933.0,,190597.0,230430.0,man-marking
3933.0,,260968.0,,zonal
3934.0,,203542.0,230449.0,man-marking
3934.0,,261775.0,230426.0,man-marking
3934.0,,270835.0,230346.0,man-marking
3934.0,,241102.0,230286.0,man-marking
3934.0,,260968.0,230430.0,man-marking
3934.0,,212418.0,230454.0,man-marking
3934.0,,243698.0,,zonal
,3931.0,243698.0,230286.0,man-marking
,3931.0,262639.0,230426.0,man-marking
,3931.0,263050.0,230346.0,man-marking
,3931.0,261775.0,230374.0,man-marking
,3931.0,212418.0,230430.0,man-marking
,3931.0,190597.0,230449.0,man-marking
,3932.0,203542.0,230426.0,man-marking
,3932.0,243698.0,230286.0,man-marking
,3932.0,190597.0,230346.0,man-marking
,3932.0,241102.0,230374.0,man-marking
,3932.0,202375.0,230430.0,man-marking
,3933.0,203542.0,230346.0,man-marking
,3933.0,212418.0,230406.0,man-marking
,3933.0,237570.0,230426.0,man-marking
,3933.0,263049.0,230286.0,man-marking
,3933.0,190597.0,230430.0,man-marking
,3933.0,203455.0,230449.0,man-marking
,3934.0,261775.0,230346.0,man-marking
,3934.0,190597.0,230454.0,man-marking
,3934.0,262639.0,230286.0,man-marking
,3934.0,256542.0,230426.0,man-marking
,3934.0,260968.0,230430.0,man-marking
,3934.0,203455.0,,zonal
3951.0,,230232.0,229476.0,man-marking
3951.0,,230293.0,251401.0,man-marking
3951.0,,230316.0,256306.0,man-marking
3951.0,,230186.0,232487.0,man-marking
3951.0,,230258.0,256675.0,man-marking
3952.0,,230201.0,242602.0,man-marking
3952.0,,230293.0,243388.0,man-marking
3952.0,,230297.0,211691.0,man-marking
3952.0,,230254.0,229476.0,man-marking
3952.0,,230429.0,263150.0,man-marking
3953.0,,264215.0,230232.0,man-marking
3953.0,,239096.0,230258.0,man-marking
3953.0,,229476.0,230451.0,man-marking
3953.0,,246126.0,230364.0,man-marking
3954.0,,246328.0,230232.0,man-marking
3954.0,,234205.0,230429.0,man-marking
3954.0,,264214.0,230258.0,man-marking
3954.0,,243388.0,230380.0,man-marking
3954.0,,229476.0,230436.0,man-marking
3954.0,,211691.0,230442.0,man-marking
,3951.0,242000.0,230201.0,man-marking
,3951.0,229476.0,230364.0,man-marking
,3951.0,264214.0,230470.0,man-marking
,3951.0,243388.0,230232.0,man-marking
,3951.0,232487.0,230436.0,man-marking
,3952.0,230232.0,264215.0,man-marking
,3952.0,230297.0,234205.0,man-marking
,3952.0,230293.0,243388.0,man-marking
,3952.0,230316.0,246126.0,man-marking
,3952.0,230186.0,229476.0,man-marking
,3952.0,230429.0,252259.0,man-marking
3961.0,,252440.0,261641.0,man-marking
3961.0,,266508.0,248473.0,man-marking
3961.0,,235916.0,236792.0,man-marking
3961.0,,240777.0,205346.0,man-marking
3961.0,,234894.0,190717.0,man-marking
3961.0,,211325.0,212491.0,man-marking
3962.0,,258805.0,223570.0,man-marking
3962.0,,261640.0,239679.0,man-marking
3962.0,,204311.0,230107.0,man-marking
3962.0,,240867.0,264008.0,man-marking
3962.0,,152879.0,223137.0,man-marking
3962.0,,244470.0,240777.0,man-marking
3962.0,,212491.0,,zonal
3963.0,,189615.0,240777.0,man-marking
3963.0,,183855.0,264008.0,man-marking
3963.0,,194806.0,186589.0,man-marking
3963.0,,261641.0,189730.0,man-marking
3963.0,,248473.0,259584.0,man-marking
3963.0,,240097.0,239679.0,man-marking
3964.0,,244470.0,239679.0,man-marking
3964.0,,204311.0,240777.0,man-marking
3964.0,,231633.0,252000.0,man-marking
3964.0,,189615.0,189730.0,man-marking
3964.0,,212491.0,223137.0,man-marking
3964.0,,234378.0,267418.0,man-marking
3964.0,,240863.0,,zonal
3964.0,,152879.0,,zonal
,3961.0,241842.0,264008.0,man-marking
,3961.0,261640.0,240777.0,man-marking
,3961.0,204311.0,234894.0,man-marking
,3961.0,189615.0,193337.0,man-marking
,3961.0,236792.0,192840.0,man-marking
,3961.0,240863.0,246242.0,man-marking
,3961.0,152879.0,,zonal
,3961.0,215798.0,,zonal
,3962.0,186589.0,194794.0,man-marking
,3962.0,258946.0,261641.0,man-marking
,3962.0,203780.0,188988.0,man-marking
,3962.0,223570.0,253729.0,man-marking
,3962.0,210548.0,244470.0,man-marking
,3962.0,245391.0,190717.0,man-marking
,3963.0,194806.0,223570.0,man-marking
,3963.0,231633.0,240777.0,man-marking
,3963.0,261640.0,252000.0,man-marking
,3963.0,236792.0,237335.0,man-marking
,3963.0,240863.0,223113.0,man-marking
,3963.0,244470.0,156616.0,man-marking
,3963.0,212491.0,,zonal
,3964.0,239679.0,264580.0,man-marking
,3964.0,179847.0,236792.0,man-marking
,3964.0,260105.0,248473.0,man-marking
,3964.0,259584.0,220621.0,man-marking
,3964.0,210548.0,244470.0,man-marking
4011.0,,208191.0,225375.0,man-marking
4011.0,,236292.0,236703.0,man-marking
4011.0,,264403.0,238463.0,man-marking
4011.0,,252704.0,233195.0,man-marking
4011.0,,264480.0,261241.0,man-marking
4011.0,,243417.0,228941.0,man-marking
4012.0,,208191.0,226166.0,man-marking
4012.0,,236292.0,228579.0,man-marking
4012.0,,264153.0,232999.0,man-marking
4012.0,,251547.0,238463.0,man-marking
4012.0,,240992.0,244260.0,man-marking
4012.0,,252704.0,228941.0,man-marking
4013.0,,264816.0,208191.0,man-marking
4013.0,,222331.0,253120.0,man-marking
4013.0,,251517.0,240992.0,man-marking
4013.0,,225711.0,251547.0,man-marking
4013.0,,232999.0,229251.0,man-marking
4013.0,,225375.0,257217.0,man-marking
4013.0,,195365.0,223123.0,man-marking
4014.0,,232999.0,229251.0,man-marking
4014.0,,222331.0,264480.0,man-marking
4014.0,,210665.0,251547.0,man-marking
4014.0,,264816.0,240992.0,man-marking
4014.0,,220651.0,264793.0,man-marking
4014.0,,238463.0,257217.0,man-marking
4015.0,,225375.0,264480.0,man-marking
4015.0,,243854.0,264793.0,man-marking
4015.0,,226166.0,240992.0,man-marking
4015.0,,210665.0,243417.0,man-marking
4015.0,,238463.0,252704.0,man-marking
4015.0,,233195.0,229251.0,man-marking
4015.0,,195365.0,244626.0,man-marking
4015.0,,220651.0,257217.0,man-marking
,4011.0,236292.0,238463.0,man-marking
,4011.0,264403.0,263353.0,man-marking
,4011.0,242614.0,236772.0,man-marking
,4011.0,240992.0,232411.0,man-marking
,4011.0,243417.0,207791.0,man-marking
,4011.0,252704.0,,zonal
,4011.0,229251.0,,zonal
,4012.0,243854.0,229251.0,man-marking
,4012.0,222331.0,251547.0,man-marking
,4012.0,225711.0,243417.0,man-marking
,4012.0,251517.0,240992.0,man-marking
,4012.0,238463.0,257217.0,man-marking
,4012.0,195365.0,258027.0,man-marking
,4012.0,220651.0,,zonal
,4013.0,208191.0,226166.0,man-marking
,4013.0,264153.0,236703.0,man-marking
,4013.0,264480.0,225375.0,man-marking
,4013.0,252704.0,238463.0,man-marking
,4013.0,240992.0,261241.0,man-marking
,4013.0,229251.0,232411.0,man-marking
,4013.0,251547.0,212188.0,man-marking
,4014.0,229251.0,226166.0,man-marking
,4014.0,242614.0,225375.0,man-marking
,4014.0,264480.0,238463.0,man-marking
,4014.0,235401.0,261241.0,man-marking
,4014.0,251547.0,208448.0,man-marking
,4014.0,240992.0,207791.0,man-marking
,4015.0,232999.0,229251.0,man-marking
,4015.0,251517.0,251547.0,man-marking
,4015.0,222331.0,253120.0,man-marking
,4015.0,210665.0,240992.0,man-marking
,4015.0,220651.0,223123.0,man-marking
,4015.0,225375.0,243200.0,man-marking
,4015.0,233195.0,,zonal
4021.0,,230313.0,243882.0,man-marking
4021.0,,230212.0,223680.0,man-marking
4021.0,,230398.0,236832.0,man-marking
4021.0,,230431.0,252694.0,man-marking
4021.0,,230362.0,238363.0,man-marking
4021.0,,230183.0,244400.0,man-marking
4022.0,,242562.0,230362.0,man-marking
4022.0,,262903.0,230183.0,man-marking
4022.0,,242512.0,230276.0,man-marking
4022.0,,256674.0,230431.0,man-marking
4022.0,,236832.0,236164.0,man-marking
4022.0,,223680.0,230277.0,man-marking
4022.0,,254882.0,230288.0,man-marking
,4021.0,230216.0,243882.0,man-marking
,4021.0,230313.0,252694.0,man-marking
,4021.0,230212.0,254882.0,man-marking
,4021.0,230183.0,223680.0,man-marking
,4021.0,230431.0,252438.0,man-marking
,4021.0,230362.0,244400.0,man-marking
4031.0,,230217.0,242602.0,man-marking
4031.0,,230386.0,239096.0,man-marking
4031.0,,230222.0,234205.0,man-marking
4031.0,,230246.0,243388.0,man-marking
4031.0,,230205.0,252259.0,man-marking
4032.0,,242000.0,230222.0,man-marking
4032.0,,229476.0,230410.0,man-marking
4032.0,,264215.0,230205.0,man-marking
4032.0,,243388.0,230246.0,man-marking
4032.0,,234078.0,230432.0,man-marking
4033.0,,239096.0,230222.0,man-marking
4033.0,,238476.0,230414.0,man-marking
4033.0,,229584.0,230385.0,man-marking
4033.0,,238379.0,230456.0,man-marking
4033.0,,246126.0,234028.0,man-marking
4034.0,,242000.0,230217.0,man-marking
